Year,Round,Team,Player,Score,Opposition,Venue
2014,11,FRE,Paul Duffield,97,WB,Etihad
2014,11,HAW,Liam Shiels,97,GWS,MCG
2014,11,MEL,Rohan Bail,96,PA,TIO
2014,11,ADE,Richard Douglas,96,GCS,Adelaide
2014,11,PA,Travis Boak,96,MEL,TIO
2014,11,WCE,Jamie Cripps,95,NM,Domain
2014,11,ADE,David Mackay,95,GCS,Adelaide
2014,11,WCE,Andrew Gaff,95,NM,Domain
2014,11,WB,Will Minson,95,FRE,Etihad
2014,11,GEE,Mathew Stokes,95,SYD,SCG
2014,11,NM,Brent Harvey,94,WCE,Domain
2014,11,GEE,Steve Johnson,94,SYD,SCG
2014,11,FRE,Aaron Sandilands,94,WB,Etihad
2014,11,PA,Jack Hombsch,94,MEL,TIO
2014,11,MEL,Lynden Dunn,94,PA,TIO
2014,11,MEL,Jeremy Howe,94,PA,TIO
2014,11,COL,Steele Sidebottom,94,STK,Etihad
2014,11,SYD,Jarrad McVeigh,93,GEE,SCG
2014,11,ADE,Patrick Dangerfield,93,GCS,Adelaide
2014,11,WB,Adam Cooney,92,FRE,Etihad
2014,11,WCE,Jack Darling,92,NM,Domain
2014,11,MEL,Daniel Cross,92,PA,TIO
2014,11,SYD,Kurt Tippett,92,GEE,SCG
2014,11,STK,Luke Dunstan,92,COL,Etihad
2014,11,GEE,Mitch Duncan,92,SYD,SCG
2014,11,PA,Robbie Gray,91,MEL,TIO
2014,11,RIC,Matthew Thomas,90,ESS,MCG
2014,11,HAW,Jack Gunston,90,GWS,MCG
2014,11,HAW,Will Langford,90,GWS,MCG
2014,11,MEL,Bernie Vince,90,PA,TIO
2014,11,COL,Jesse White,90,STK,Etihad
2014,11,MEL,Nathan Jones,89,PA,TIO
2014,11,HAW,Matthew Suckling,89,GWS,MCG
2014,11,PA,Matthew Lobbe,89,MEL,TIO
2014,11,ESS,Michael Hibberd,88,RIC,MCG
2014,11,ADE,James Podsiadly,88,GCS,Adelaide
2014,11,STK,Jack Newnes,88,COL,Etihad
2014,11,WB,Koby Stevens,88,FRE,Etihad
2014,11,WCE,Matt Rosa,88,NM,Domain
2014,11,GCS,Greg Broughton,87,ADE,Adelaide
2014,11,GEE,Jimmy Bartel,87,SYD,SCG
2014,11,HAW,Angus Litherland,87,GWS,MCG
2014,11,GCS,Charlie Dixon,87,ADE,Adelaide
2014,11,HAW,Grant Birchall,87,GWS,MCG
2014,11,STK,Nick Riewoldt,86,COL,Etihad
2014,11,COL,Jamie Elliott,86,STK,Etihad
2014,11,CAR,Brock McLean,86,BL,Gabba
2014,11,RIC,Trent Cotchin,86,ESS,MCG
2014,11,HAW,Jonathan Simpkin,86,GWS,MCG
2014,11,CAR,Andrew Carrazzo,86,BL,Gabba
2014,11,RIC,Bachar Houli,86,ESS,MCG
2014,11,FRE,Zac Clarke,86,WB,Etihad
2014,11,WCE,Chris Masten,86,NM,Domain
2014,11,GEE,Hamish McIntosh,85,SYD,SCG
2014,11,SYD,Adam Goodes,84,GEE,SCG
2014,11,HAW,Shaun Burgoyne,84,GWS,MCG
2014,11,WB,Luke Dahlhaus,83,FRE,Etihad
2014,11,STK,Cameron Shenton,83,COL,Etihad
2014,11,FRE,Lachie Neale,82,WB,Etihad
2014,11,ESS,Dyson Heppell,82,RIC,MCG
2014,11,WCE,Eric Mackenzie,82,NM,Domain
2014,11,MEL,Colin Garland,82,PA,TIO
2014,11,WB,Stewart Crameri,82,FRE,Etihad
2014,11,WCE,Elliot Yeo,81,NM,Domain
2014,11,FRE,Michael Johnson,81,WB,Etihad
2014,11,PA,Jasper Pittard,81,MEL,TIO
2014,11,HAW,Johnathon Ceglar,81,GWS,MCG
2014,11,ESS,Jake Carlisle,81,RIC,MCG
2014,11,PA,Ollie Wines,81,MEL,TIO
2014,11,SYD,Tom Derickx,81,GEE,SCG
2014,11,STK,Terry Milera,81,COL,Etihad
2014,11,NM,Luke McDonald,81,WCE,Domain
2014,11,WB,Mitch Wallis,80,FRE,Etihad
2014,11,RIC,Brett Deledio,80,ESS,MCG
2014,11,COL,Taylor Adams,80,STK,Etihad
2014,11,PA,Matt White,80,MEL,TIO
2014,11,ESS,Patrick Ryder,80,RIC,MCG
2014,11,WB,Nathan Hrovat,80,FRE,Etihad
2014,11,GCS,Michael Rischitelli,80,ADE,Adelaide
2014,11,CAR,Chris Yarran,79,BL,Gabba
2014,11,ESS,David Myers,79,RIC,MCG
2014,11,WCE,Dean Cox,79,NM,Domain
2014,11,MEL,Cameron Pedersen,79,PA,TIO
2014,11,GCS,Zac Smith,79,ADE,Adelaide
2014,11,MEL,Christian Salem,79,PA,TIO
2014,11,GWS,Dylan Shiel,79,HAW,MCG
2014,11,GCS,Sam Day,78,ADE,Adelaide
2014,11,RIC,Dan Jackson,78,ESS,MCG
2014,11,CAR,Andrejs Everitt,78,BL,Gabba
2014,11,MEL,Jack Viney,78,PA,TIO
2014,11,CAR,Dale Thomas,77,BL,Gabba
2014,11,RIC,Jack Riewoldt,77,ESS,MCG
2014,11,GWS,Will Hoskin-Elliott,76,HAW,MCG
2014,11,ADE,Jarryd Lyons,76,GCS,Adelaide
2014,11,ADE,Scott Thompson,76,GCS,Adelaide
2014,11,MEL,Dean Terlich,76,PA,TIO
2014,11,COL,Alex Fasolo,76,STK,Etihad
2014,11,SYD,Heath Grundy,76,GEE,SCG
2014,11,ESS,Joe Daniher,76,RIC,MCG
2014,11,FRE,Danyle Pearce,76,WB,Etihad
2014,11,GEE,Mark Blicavs,76,SYD,SCG
2014,11,ADE,Josh Jenkins,76,GCS,Adelaide
2014,11,GCS,Jaeger O'Meara,75,ADE,Adelaide
2014,11,CAR,Levi Casboult,74,BL,Gabba
2014,11,ESS,Mark Baguley,74,RIC,MCG
2014,11,COL,Brent Macaffer,74,STK,Etihad
2014,11,ESS,Cale Hooker,74,RIC,MCG
2014,11,SYD,Sam Reid,74,GEE,SCG
2014,11,COL,Paul Seedsman,73,STK,Etihad
2014,11,GEE,James Kelly,73,SYD,SCG
2014,11,BL,Jonathan Brown,73,CAR,Gabba
2014,11,NM,Michael Firrito,73,WCE,Domain
2014,11,NM,Scott D Thompson,73,WCE,Domain
2014,11,HAW,Luke Hodge,73,GWS,MCG
2014,11,FRE,David Mundy,73,WB,Etihad
2014,11,STK,Tom Curren,72,COL,Etihad
2014,11,RIC,Alex Rance,72,ESS,MCG
2014,11,GCS,Jarrod Harbrow,72,ADE,Adelaide
2014,11,BL,Daniel Merrett,72,CAR,Gabba
2014,11,FRE,Luke McPharlin,72,WB,Etihad
2014,11,STK,Jack Steven,72,COL,Etihad
2014,11,STK,Farren Ray,72,COL,Etihad
2014,11,FRE,Tendai Mzungu,71,WB,Etihad
2014,11,GCS,Danny Stanley,71,ADE,Adelaide
2014,11,GCS,Aaron Hall,71,ADE,Adelaide
2014,11,PA,Aaron Young,71,MEL,TIO
2014,11,COL,Tom Langdon,71,STK,Etihad
2014,11,RIC,Shane Edwards,71,ESS,MCG
2014,11,FRE,Matthew Pavlich,70,WB,Etihad
2014,11,WB,Jason Tutt,70,FRE,Etihad
2014,11,GEE,Andrew Mackie,70,SYD,SCG
2014,11,GEE,Harry Taylor,70,SYD,SCG
2014,11,WCE,Sharrod Wellingham,70,NM,Domain
2014,11,PA,Kane Mitchell,70,MEL,TIO
2014,11,MEL,Jack Watts,70,PA,TIO
2014,11,WCE,Jamie Bennell,69,NM,Domain
2014,11,HAW,Luke Breust,69,GWS,MCG
2014,11,COL,Lachlan Keeffe,69,STK,Etihad
2014,11,COL,Marley Williams,69,STK,Etihad
2014,11,MEL,Jay Kennedy-Harris,68,PA,TIO
2014,11,SYD,Jake Lloyd,68,GEE,SCG
2014,11,WB,Marcus Bontempelli,68,FRE,Etihad
2014,11,HAW,Kyle Cheney,68,GWS,MCG
2014,11,STK,Sebastian Ross,68,COL,Etihad
2014,11,STK,Sean Dempster,68,COL,Etihad
2014,11,FRE,Nick Suban,68,WB,Etihad
2014,11,CAR,Lachie Henderson,68,BL,Gabba
2014,11,ESS,Courtenay Dempsey,67,RIC,MCG
2014,11,CAR,Bryce Gibbs,67,BL,Gabba
2014,11,HAW,Jarryd Roughead,67,GWS,MCG
2014,11,FRE,Hayden Ballantyne,66,WB,Etihad
2014,11,PA,Jarman Impey,66,MEL,TIO
2014,11,NM,Jack Ziebell,66,WCE,Domain
2014,11,GWS,Jonathon Patton,66,HAW,MCG
2014,11,HAW,Bradley Hill,66,GWS,MCG
2014,11,PA,Brad Ebert,66,MEL,TIO
2014,11,NM,Aaron Black,66,WCE,Domain
2014,11,FRE,Nat Fyfe,65,WB,Etihad
2014,11,HAW,Paul Puopolo,65,GWS,MCG
2014,11,GWS,Tim Mohr,65,HAW,MCG
2014,11,ESS,Patrick Ambrose,65,RIC,MCG
2014,11,RIC,Ben Lennon,65,ESS,MCG
2014,11,RIC,Troy Chaplin,65,ESS,MCG
2014,11,GCS,Matt Shaw,65,ADE,Adelaide
2014,11,COL,Jarryd Blair,65,STK,Etihad
2014,11,HAW,Mitch Hallahan,64,GWS,MCG
2014,11,ADE,Rory Laird,64,GCS,Adelaide
2014,11,NM,Shaun Atley,64,WCE,Domain
2014,11,NM,Aaron Mullett,64,WCE,Domain
2014,11,WCE,Brad Sheppard,64,NM,Domain
2014,11,WB,Liam Picken,63,FRE,Etihad
2014,11,GWS,Rhys Palmer,63,HAW,MCG
2014,11,GWS,Jed Lamb,63,HAW,MCG
2014,11,GWS,Adam Kennedy,63,HAW,MCG
2014,11,COL,Heritier Lumumba,63,STK,Etihad
2014,11,CAR,Mitch Robinson,63,BL,Gabba
2014,11,WB,Jordan Roughead,63,FRE,Etihad
2014,11,BL,Sam Mayes,62,CAR,Gabba
2014,11,STK,Arryn Siposs,62,COL,Etihad
2014,11,STK,Brodie Murdoch,62,COL,Etihad
2014,11,STK,Billy Longer,62,COL,Etihad
2014,11,MEL,Jack Grimes,62,PA,TIO
2014,11,ADE,Brodie Martin,61,GCS,Adelaide
2014,11,NM,Robin Nahas,60,WCE,Domain
2014,11,GEE,George Horlin-Smith,60,SYD,SCG
2014,11,ADE,Luke Brown,59,GCS,Adelaide
2014,11,WCE,Will Schofield,59,NM,Domain
2014,11,BL,Jed Adcock,59,CAR,Gabba
2014,11,PA,Jay Schulz,58,MEL,TIO
2014,11,MEL,Mark Jamar,58,PA,TIO
2014,11,RIC,Shaun Grigg,58,ESS,MCG
2014,11,GEE,Cameron Guthrie,58,SYD,SCG
2014,11,RIC,Reece Conca,58,ESS,MCG
2014,11,MEL,Matt Jones,58,PA,TIO
2014,11,GEE,Tom Hawkins,58,SYD,SCG
2014,11,WCE,Luke Shuey,58,NM,Domain
2014,11,BL,Zachary O'Brien,58,CAR,Gabba
2014,11,ADE,Andy Otten,58,GCS,Adelaide
2014,11,GWS,Jacob Townsend,58,HAW,MCG
2014,11,RIC,Ivan Maric,57,ESS,MCG
2014,11,BL,Ryan Harwood,57,CAR,Gabba
2014,11,GCS,Kade Kolodjashnij,57,ADE,Adelaide
2014,11,FRE,Ryan Crowley,56,WB,Etihad
2014,11,BL,James Aish,56,CAR,Gabba
2014,11,STK,Josh Bruce,56,COL,Etihad
2014,11,PA,Jackson Trengove,56,MEL,TIO
2014,11,MEL,Tom McDonald,56,PA,TIO
2014,11,ADE,Daniel Talia,55,GCS,Adelaide
2014,11,BL,Justin Clarke,55,CAR,Gabba
2014,11,SYD,Lewis Jetta,55,GEE,SCG
2014,11,NM,Majak Daw,55,WCE,Domain
2014,11,STK,Clinton Jones,55,COL,Etihad
2014,11,PA,Alipate Carlile,54,MEL,TIO
2014,11,GCS,Brandon Matera,54,ADE,Adelaide
2014,11,CAR,Zach Tuohy,54,BL,Gabba
2014,11,ADE,Eddie Betts,53,GCS,Adelaide
2014,11,STK,Luke Delaney,53,COL,Etihad
2014,11,FRE,Chris Mayne,53,WB,Etihad
2014,11,WCE,Xavier Ellis,53,NM,Domain
2014,11,GEE,Jordan Murdoch,53,SYD,SCG
2014,11,BL,Josh Green,53,CAR,Gabba
2014,11,GEE,Dawson Simpson,52,SYD,SCG
2014,11,RIC,Dylan Grimes,52,ESS,MCG
2014,11,GCS,Steven May,51,ADE,Adelaide
2014,11,GEE,Travis Varcoe,50,SYD,SCG
2014,11,GWS,Sam Frost,50,HAW,MCG
2014,11,SYD,Nick Smith,50,GEE,SCG
2014,11,HAW,Ryan Schoenmakers,50,GWS,MCG
2014,11,WCE,Josh J Kennedy,50,NM,Domain
2014,11,ESS,Tom Bellchambers,50,RIC,MCG
2014,11,BL,Lewis Taylor,50,CAR,Gabba
2014,11,ADE,Matthew Wright,49,GCS,Adelaide
2014,11,NM,Todd Goldstein,49,WCE,Domain
2014,11,WB,Easton Wood,49,FRE,Etihad
2014,11,WB,Tom Williams,49,FRE,Etihad
2014,11,GWS,Kristian Jaksch,48,HAW,MCG
2014,11,GCS,Trent McKenzie,48,ADE,Adelaide
2014,11,WB,Dale Morris,48,FRE,Etihad
2014,11,WB,Ryan Griffen,48,FRE,Etihad
2014,11,MEL,Neville Jetta,48,PA,TIO
2014,11,NM,Drew Petrie,48,WCE,Domain
2014,11,WB,Christian Howard,47,FRE,Etihad
2014,11,FRE,Cameron Sutcliffe,47,WB,Etihad
2014,11,SYD,Ted Richards,47,GEE,SCG
2014,11,GWS,Curtly Hampton,47,HAW,MCG
2014,11,GWS,Jeremy Cameron,46,HAW,MCG
2014,11,BL,Joel Patfull,46,CAR,Gabba
2014,11,GWS,Adam Tomlinson,46,HAW,MCG
2014,11,CAR,Jeff Garlett,46,BL,Gabba
2014,11,HAW,Taylor Duryea,46,GWS,MCG
2014,11,GEE,Jared Rivers,45,SYD,SCG
2014,11,PA,Paul Stewart,45,MEL,TIO
2014,11,STK,Jack Billings,45,COL,Etihad
2014,11,SYD,Jeremy Laidler,45,GEE,SCG
2014,11,WB,Daniel Giansiracusa,45,FRE,Etihad
2014,11,ADE,Sam Jacobs,44,GCS,Adelaide
2014,11,RIC,Shaun Hampson,44,ESS,MCG
2014,11,BL,Claye Beams,44,CAR,Gabba
2014,11,RIC,Matt Dea,44,ESS,MCG
2014,11,PA,Jake Neade,43,MEL,TIO
2014,11,HAW,Billy Hartung,43,GWS,MCG
2014,11,CAR,Troy Menzel,43,BL,Gabba
2014,11,GEE,Jed Bews,43,SYD,SCG
2014,11,NM,Lachlan Hansen,43,WCE,Domain
2014,11,CAR,Sam Rowe,42,BL,Gabba
2014,11,STK,Rhys Stanley,42,COL,Etihad
2014,11,WCE,Scott Selwood,42,NM,Domain
2014,11,CAR,Simon White,42,BL,Gabba
2014,11,ADE,Sam Kerridge,42,GCS,Adelaide
2014,11,FRE,Tommy Sheridan,41,WB,Etihad
2014,11,CAR,David Ellard,41,BL,Gabba
2014,11,COL,Tyson Goldsack,40,STK,Etihad
2014,11,ESS,Heath Hocking,40,RIC,MCG
2014,11,WCE,Mitchell Brown,40,NM,Domain
2014,11,CAR,Jarrad Waite,40,BL,Gabba
2014,11,FRE,Lee Spurr,39,WB,Etihad
2014,11,BL,Matt Maguire,39,CAR,Gabba
2014,11,GCS,Luke Russell,38,ADE,Adelaide
2014,11,FRE,Garrick Ibbotson,38,WB,Etihad
2014,11,GEE,Steven Motlop,38,SYD,SCG
2014,11,PA,Jared Polec,38,MEL,TIO
2014,11,ADE,Ben Rutten,37,GCS,Adelaide
2014,11,GEE,Jesse Stringer,36,SYD,SCG
2014,11,NM,Lindsay Thomas,36,WCE,Domain
2014,11,ADE,Charlie Cameron,35,GCS,Adelaide
2014,11,FRE,Zac Dawson,35,WB,Etihad
2014,11,SYD,Harry Cunningham,33,GEE,SCG
2014,11,COL,Jack Frost,33,STK,Etihad
2014,11,PA,Andrew Moore,33,MEL,TIO
2014,11,SYD,Dane Rampe,33,GEE,SCG
2014,11,GCS,Alex Sexton,33,ADE,Adelaide
2014,11,RIC,Nathan Foley,33,ESS,MCG
2014,11,RIC,Steven Morris,33,ESS,MCG
2014,11,RIC,Matt McDonough,33,ESS,MCG
2014,11,CAR,Michael Jamison,32,BL,Gabba
2014,11,WB,Fletcher Roberts,32,FRE,Etihad
2014,11,MEL,Max Gawn,32,PA,TIO
2014,11,BL,Darcy Gardiner,31,CAR,Gabba
2014,11,STK,Adam Schneider,31,COL,Etihad
2014,11,GCS,Tom J Lynch,29,ADE,Adelaide
2014,11,HAW,David Hale,28,GWS,MCG
2014,11,ESS,Jason Winderlich,28,RIC,MCG
2014,11,NM,Liam Anthony,27,WCE,Domain
2014,11,GEE,Jackson Sheringham,27,SYD,SCG
2014,11,CAR,Dylan Buckley,26,BL,Gabba
2014,11,COL,Alan Toovey,25,STK,Etihad
2014,11,ESS,Jake Melksham,24,RIC,MCG
2014,11,MEL,Jimmy Toumpas,24,PA,TIO
2014,11,BL,Mitch Golby,23,CAR,Gabba
2014,11,GCS,Clay Cameron,23,ADE,Adelaide
2014,11,RIC,Ben Griffiths,21,ESS,MCG
2014,11,PA,Chad Wingard,18,MEL,TIO
2014,11,GCS,Sean Lemmens,18,ADE,Adelaide
2014,11,BL,Jackson Paine,17,CAR,Gabba
2014,11,GWS,Aidan Corr,16,HAW,MCG
2014,11,BL,Trent West,12,CAR,Gabba
2014,11,GEE,Billie Smedts,11,SYD,SCG
2014,11,GWS,Dylan Addison,9,HAW,MCG
2014,11,WCE,Josh Hill,7,NM,Domain
2014,11,COL,Nick Maxwell,6,STK,Etihad
2014,11,STK,Maverick Weller,3,COL,Etihad
2014,12,HAW,Jarryd Roughead,163,WCE,Launceston
2014,12,GCS,Gary Ablett,146,SYD,Metricon
2014,12,WB,Jack Macrae,139,BL,Etihad
2014,12,CAR,Bryce Gibbs,139,GEE,Etihad
2014,12,PA,Hamish Hartlett,138,STK,Adelaide
2014,12,WCE,Andrew Gaff,135,HAW,Launceston
2014,12,ESS,David Zaharakis,132,GWS,Spotless
2014,12,GWS,Adam Treloar,130,ESS,Spotless
2014,12,NM,Todd Goldstein,130,RIC,Etihad
2014,12,GWS,Devon Smith,128,ESS,Spotless
2014,12,BL,Jack Redden,128,WB,Etihad
2014,12,PA,Chad Wingard,125,STK,Adelaide
2014,12,PA,Matthew Lobbe,125,STK,Adelaide
2014,12,GWS,Heath Shaw,125,ESS,Spotless
2014,12,BL,Pearce Hanley,124,WB,Etihad
2014,12,PA,Robbie Gray,124,STK,Adelaide
2014,12,RIC,Dustin Martin,123,NM,Etihad
2014,12,FRE,Aaron Sandilands,123,ADE,Domain
2014,12,WB,Adam Cooney,122,BL,Etihad
2014,12,MEL,Bernie Vince,120,COL,MCG
2014,12,HAW,Luke Hodge,120,WCE,Launceston
2014,12,NM,Brent Harvey,119,RIC,Etihad
2014,12,WCE,Mark Hutchings,118,HAW,Launceston
2014,12,PA,Jasper Pittard,115,STK,Adelaide
2014,12,COL,Dane Swan,114,MEL,MCG
2014,12,MEL,Nathan Jones,113,COL,MCG
2014,12,FRE,Matthew Pavlich,113,ADE,Domain
2014,12,WB,Tom Liberatore,112,BL,Etihad
2014,12,NM,Andrew Swallow,111,RIC,Etihad
2014,12,FRE,Paul Duffield,111,ADE,Domain
2014,12,HAW,Jordan Lewis,111,WCE,Launceston
2014,12,PA,Jay Schulz,111,STK,Adelaide
2014,12,PA,Brad Ebert,110,STK,Adelaide
2014,12,NM,Jack Ziebell,109,RIC,Etihad
2014,12,WCE,Luke Shuey,109,HAW,Launceston
2014,12,FRE,Michael Barlow,109,ADE,Domain
2014,12,NM,Levi Greenwood,109,RIC,Etihad
2014,12,COL,Clinton Young,109,MEL,MCG
2014,12,HAW,Isaac Smith,108,WCE,Launceston
2014,12,GWS,Callan Ward,108,ESS,Spotless
2014,12,GCS,Dion Prestia,107,SYD,Metricon
2014,12,SYD,Dan Hannebery,106,GCS,Metricon
2014,12,HAW,Liam Shiels,106,WCE,Launceston
2014,12,SYD,Kieren Jack,106,GCS,Metricon
2014,12,GWS,Dylan Shiel,105,ESS,Spotless
2014,12,STK,Lenny Hayes,105,PA,Adelaide
2014,12,FRE,Lee Spurr,104,ADE,Domain
2014,12,SYD,Josh P. Kennedy,103,GCS,Metricon
2014,12,BL,Tom Rockliff,102,WB,Etihad
2014,12,FRE,David Mundy,102,ADE,Domain
2014,12,HAW,Matt Spangher,101,WCE,Launceston
2014,12,GCS,Jaeger O'Meara,101,SYD,Metricon
2014,12,STK,Jack Steven,101,PA,Adelaide
2014,12,GEE,Tom Hawkins,101,CAR,Etihad
2014,12,GEE,Mathew Stokes,101,CAR,Etihad
2014,12,RIC,Matthew Thomas,101,NM,Etihad
2014,12,WCE,Elliot Yeo,100,HAW,Launceston
2014,12,COL,Scott Pendlebury,100,MEL,MCG
2014,12,WCE,Matt Priddis,100,HAW,Launceston
2014,12,RIC,Brandon Ellis,100,NM,Etihad
2014,12,WB,Ryan Griffen,100,BL,Etihad
2014,12,GCS,Harley Bennell,99,SYD,Metricon
2014,12,BL,Stefan Martin,99,WB,Etihad
2014,12,ADE,Brodie Smith,98,FRE,Domain
2014,12,PA,Justin Westhoff,98,STK,Adelaide
2014,12,SYD,Luke Parker,98,GCS,Metricon
2014,12,WB,Will Minson,96,BL,Etihad
2014,12,CAR,Sam Docherty,96,GEE,Etihad
2014,12,ESS,Jobe Watson,95,GWS,Spotless
2014,12,PA,Kane Mitchell,95,STK,Adelaide
2014,12,MEL,Lynden Dunn,94,COL,MCG
2014,12,RIC,Trent Cotchin,94,NM,Etihad
2014,12,GCS,Zac Smith,94,SYD,Metricon
2014,12,PA,Kane Cornes,94,STK,Adelaide
2014,12,FRE,Nat Fyfe,94,ADE,Domain
2014,12,GEE,George Horlin-Smith,94,CAR,Etihad
2014,12,BL,Rohan Bewick,93,WB,Etihad
2014,12,CAR,Brock McLean,93,GEE,Etihad
2014,12,SYD,Ben McGlynn,93,GCS,Metricon
2014,12,BL,Claye Beams,93,WB,Etihad
2014,12,NM,Robin Nahas,92,RIC,Etihad
2014,12,SYD,Jarrad McVeigh,92,GCS,Metricon
2014,12,MEL,Jack Grimes,91,COL,MCG
2014,12,WCE,Nic Naitanui,91,HAW,Launceston
2014,12,WB,Liam Picken,91,BL,Etihad
2014,12,PA,Jarman Impey,90,STK,Adelaide
2014,12,SYD,Nick Malceski,90,GCS,Metricon
2014,12,RIC,Ivan Maric,90,NM,Etihad
2014,12,FRE,Danyle Pearce,89,ADE,Domain
2014,12,FRE,Stephen Hill,89,ADE,Domain
2014,12,COL,Brodie Grundy,89,MEL,MCG
2014,12,GWS,Adam Tomlinson,89,ESS,Spotless
2014,12,STK,Luke Dunstan,89,PA,Adelaide
2014,12,ESS,Dyson Heppell,89,GWS,Spotless
2014,12,FRE,Garrick Ibbotson,89,ADE,Domain
2014,12,MEL,Cameron Pedersen,89,COL,MCG
2014,12,ESS,Joe Daniher,89,GWS,Spotless
2014,12,COL,Josh Thomas,88,MEL,MCG
2014,12,GWS,Lachie Whitfield,88,ESS,Spotless
2014,12,ESS,Brent Stanton,88,GWS,Spotless
2014,12,NM,Sam Gibson,88,RIC,Etihad
2014,12,STK,Nick Riewoldt,88,PA,Adelaide
2014,12,GWS,Shane Mumford,88,ESS,Spotless
2014,12,ADE,Sam Jacobs,88,FRE,Domain
2014,12,RIC,Bachar Houli,88,NM,Etihad
2014,12,WCE,Jeremy McGovern,88,HAW,Launceston
2014,12,ESS,Zach Merrett,87,GWS,Spotless
2014,12,PA,Matthew Broadbent,87,STK,Adelaide
2014,12,WCE,Scott Selwood,87,HAW,Launceston
2014,12,CAR,Levi Casboult,87,GEE,Etihad
2014,12,COL,Tom Langdon,87,MEL,MCG
2014,12,WB,Robert Murphy,87,BL,Etihad
2014,12,COL,Lachlan Keeffe,87,MEL,MCG
2014,12,RIC,Anthony Miles,87,NM,Etihad
2014,12,ADE,Rory Sloane,87,FRE,Domain
2014,12,ESS,Mark Baguley,87,GWS,Spotless
2014,12,MEL,Jack Watts,86,COL,MCG
2014,12,GEE,James Kelly,86,CAR,Etihad
2014,12,GCS,Jarrod Harbrow,85,SYD,Metricon
2014,12,GEE,Cameron Guthrie,85,CAR,Etihad
2014,12,PA,Ollie Wines,85,STK,Adelaide
2014,12,CAR,Andrew Walker,84,GEE,Etihad
2014,12,PA,Jared Polec,84,STK,Adelaide
2014,12,CAR,Marc Murphy,84,GEE,Etihad
2014,12,COL,Sam Dwyer,84,MEL,MCG
2014,12,WB,Stewart Crameri,83,BL,Etihad
2014,12,FRE,Ryan Crowley,83,ADE,Domain
2014,12,COL,Brent Macaffer,82,MEL,MCG
2014,12,ADE,Scott Thompson,82,FRE,Domain
2014,12,COL,Travis Cloke,82,MEL,MCG
2014,12,NM,Ben Cunnington,82,RIC,Etihad
2014,12,NM,Drew Petrie,82,RIC,Etihad
2014,12,MEL,Daniel Cross,82,COL,MCG
2014,12,GCS,Trent McKenzie,82,SYD,Metricon
2014,12,RIC,Shane Edwards,82,NM,Etihad
2014,12,GCS,Kade Kolodjashnij,82,SYD,Metricon
2014,12,ADE,David Mackay,81,FRE,Domain
2014,12,ESS,Ben Howlett,81,GWS,Spotless
2014,12,GCS,Luke Russell,81,SYD,Metricon
2014,12,STK,Jack Newnes,81,PA,Adelaide
2014,12,COL,Marley Williams,81,MEL,MCG
2014,12,COL,Jarryd Blair,81,MEL,MCG
2014,12,COL,Paul Seedsman,80,MEL,MCG
2014,12,GEE,Jimmy Bartel,80,CAR,Etihad
2014,12,GEE,Andrew Mackie,80,CAR,Etihad
2014,12,GEE,Joel Selwood,79,CAR,Etihad
2014,12,HAW,Cyril Rioli,79,WCE,Launceston
2014,12,MEL,James Frawley,79,COL,MCG
2014,12,RIC,Jack Riewoldt,79,NM,Etihad
2014,12,HAW,Brad Sewell,78,WCE,Launceston
2014,12,MEL,Rohan Bail,78,COL,MCG
2014,12,MEL,Max Gawn,77,COL,MCG
2014,12,ESS,Paul Chapman,77,GWS,Spotless
2014,12,RIC,Nick Vlastuin,77,NM,Etihad
2014,12,FRE,Tendai Mzungu,77,ADE,Domain
2014,12,MEL,Jack Viney,77,COL,MCG
2014,12,MEL,Neville Jetta,77,COL,MCG
2014,12,GEE,Hamish McIntosh,77,CAR,Etihad
2014,12,MEL,Matt Jones,77,COL,MCG
2014,12,GEE,Steve Johnson,77,CAR,Etihad
2014,12,BL,Dayne Zorko,76,WB,Etihad
2014,12,MEL,Chris Dawes,76,COL,MCG
2014,12,COL,Dayne Beams,76,MEL,MCG
2014,12,PA,Alipate Carlile,76,STK,Adelaide
2014,12,CAR,Dale Thomas,76,GEE,Etihad
2014,12,FRE,Cameron Sutcliffe,75,ADE,Domain
2014,12,HAW,Grant Birchall,75,WCE,Launceston
2014,12,SYD,Rhyce Shaw,75,GCS,Metricon
2014,12,ADE,Richard Douglas,75,FRE,Domain
2014,12,CAR,Chris Yarran,74,GEE,Etihad
2014,12,FRE,Chris Mayne,74,ADE,Domain
2014,12,ESS,Brendon Goddard,74,GWS,Spotless
2014,12,NM,Lachlan Hansen,74,RIC,Etihad
2014,12,CAR,Robert Warnock,74,GEE,Etihad
2014,12,GCS,David Swallow,74,SYD,Metricon
2014,12,PA,Dom Cassisi,73,STK,Adelaide
2014,12,WB,Marcus Bontempelli,73,BL,Etihad
2014,12,SYD,Dane Rampe,73,GCS,Metricon
2014,12,GEE,Jared Rivers,73,CAR,Etihad
2014,12,CAR,Kade Simpson,73,GEE,Etihad
2014,12,BL,James Aish,72,WB,Etihad
2014,12,RIC,Ty Vickery,72,NM,Etihad
2014,12,GEE,Mark Blicavs,72,CAR,Etihad
2014,12,NM,Ryan Bastinac,72,RIC,Etihad
2014,12,RIC,Ricky Petterd,72,NM,Etihad
2014,12,GEE,Steven Motlop,72,CAR,Etihad
2014,12,GCS,Michael Rischitelli,72,SYD,Metricon
