year,round,player,prev rd score,three rd av,five rd av,season av,prev against opp,prev at venue,three rd av team for,three rd av opp against,last team opp,last team venue,score
2014,2,Bachar Houli,73,,,73,,,,,,,81
2014,2,Sam Reid,36,,,36,,,,,,,81
2014,2,Tendai Mzungu,105,,,105,,,,,,,80
2014,2,Patrick Dangerfield,68,,,68,,,,,,,80
2014,2,Steven May,66,,,66,,,,,,,80
2014,2,Shaun Atley,61,,,61,,61,,,,1289,80
2014,2,Gary Ablett,141,,,141,,,,,,,80
2014,2,Luke Parker,90,,,90,,,,,,,79
2014,2,Trent Cotchin,127,,,127,,,,,,,79
2014,2,Lenny Hayes,,,,,,,,,,1579,79
2014,2,Matt de Boer,95,,,95,,,,,,,79
2014,2,Shaun Hampson,82,,,82,,,,,,,79
2014,2,Sam Mayes,83,,,83,,,,,,,79
2014,2,Robert Warnock,46,,,46,,,,,,,79
2014,2,Andrejs Everitt,59,,,59,,,,,,,79
2014,2,Robert Murphy,94,,,94,,,,,,,78
2014,2,Jamie Elliott,54,,,54,,,,,,,78
2014,2,Nick Vlastuin,72,,,72,,,,,,,78
2014,2,Brodie Grundy,88,,,88,,,,,,,77
2014,2,Alexis Georgiou,54,,,54,,,,,,,77
2014,2,Jaeger O'Meara,112,,,112,,,,,,,77
2014,2,Patrick Ambrose,57,,,57,,57,,,,2012,77
2014,2,Liam Picken,82,,,82,,,,,,,77
2014,2,Curtly Hampton,49,,,49,,,,,,,76
2014,2,Lee Spurr,66,,,66,,,,,,,76
2014,2,Travis Cloke,35,,,35,,,,,,,76
2014,2,Dylan Buckley,,,,,,,,,,,76
2014,2,Jack Darling,96,,,96,,,,,,,76
2014,2,Nick Malceski,73,,,73,,,,,,,75
2014,2,Brad McKenzie,58,,,58,,58,,,,1289,75
2014,2,Jack Grimes,80,,,80,,,,,,,75
2014,2,Justin Westhoff,113,,,113,,,,,,,75
2014,2,Sam Gilbert,56,,,56,,56,,,,1579,75
2014,2,Luke Ball,124,,,124,,,,,,,75
2014,2,Brett Deledio,132,,,132,,,,,,,74
2014,2,Luke McDonald,53,,,53,,53,,,,1289,74
2014,2,Jared Polec,85,,,85,,,,,,,74
2014,2,Paul Puopolo,64,,,64,,,,,,,74
2014,2,Clinton Young,76,,,76,,,,,,,74
2014,2,Matt Jones,70,,,70,,,,,,,74
2014,2,Tomas Bugg,70,,,70,,,,,,,74
2014,2,Isaac Smith,106,,,106,,,,,,,73
2014,2,Martin Gleeson,55,,,55,,55,,,,2012,73
2014,2,Shaun Grigg,96,,,96,,,,,,,73
2014,2,Lance Franklin,52,,,52,,,,,,,73
2014,2,Tom Nicholls,49,,,49,,,,,,,73
2014,2,Hamish McIntosh,61,,,61,,,,,,,73
2014,2,Lynden Dunn,80,,,80,,,,,,,72
2014,2,Ben Howlett,107,,,107,,107,,,,2012,72
2014,2,Jonathan Giles,36,,,36,,,,,,,72
2014,2,Ben Sinclair,69,,,69,,,,,,,72
2014,2,Luke Dunstan,106,,,106,,106,,,,1579,72
2014,2,Kade Kolodjashnij,,,,,,,,,,,72
2014,2,Jack Trengove,85,,,85,,,,,,,71
2014,2,Daniel Rich,63,,,63,,,,,,,71
2014,2,Jasper Pittard,62,,,62,,,,,,,71
2014,2,Brent Reilly,,,,,,,,,,,71
2014,2,Ben Griffiths,73,,,73,,,,,,,71
2014,2,Jimmy Bartel,99,,,99,,,,,,,71
2014,2,Jack Gunston,92,,,92,,,,,,,71
2014,2,Aaron Black,43,,,43,,43,,,,1289,70
2014,2,Matthew Leuenberger,71,,,71,,,,,,,70
2014,2,Jarrod Harbrow,100,,,100,,,,,,,70
2014,2,Jarryn Geary,56,,,56,,56,,,,1579,70
2014,2,Lachie Henderson,25,,,25,,,,,,,70
2014,2,Nick Smith,63,,,63,,,,,,,69
2014,2,Luke Delaney,59,,,59,,59,,,,1579,69
2014,2,Sharrod Wellingham,79,,,79,,,,,,,69
2014,2,Shane Edwards,65,,,65,,,,,,,69
2014,2,Adam Treloar,124,,,124,,,,,,,69
2014,2,Lachie Hunter,103,,,103,,,,,,,68
2014,2,Harry Cunningham,69,,,69,,,,,,,68
2014,2,Jeremy Cameron,56,,,56,,,,,,,68
2014,2,Jeff Garlett,45,,,45,,,,,,,68
2014,2,Dane Swan,97,,,97,,,,,,,68
2014,2,James Gwilt,98,,,98,,98,,,,1579,68
2014,2,Jack Riewoldt,50,,,50,,,,,,,68
2014,2,Eli Templeton,45,,,45,,45,,,,1579,68
2014,2,Matthew Broadbent,39,,,39,,,,,,,68
2014,2,Rohan Bail,94,,,94,,,,,,,67
2014,2,Sam Jacobs,108,,,108,,,,,,,67
2014,2,Ben Cunnington,78,,,78,,78,,,,1289,67
2014,2,Travis Boak,79,,,79,,,,,,,67
2014,2,Jack Ziebell,45,,,45,,45,,,,1289,67
2014,2,Lewis Taylor,10,,,10,,,,,,,67
2014,2,Dale Morris,28,,,28,,,,,,,67
2014,2,Matthew Suckling,85,,,85,,,,,,,67
2014,2,Mitch Golby,64,,,64,,,,,,,67
2014,2,Heath Grundy,58,,,58,,,,,,,67
2014,2,Chris Newman,70,,,70,,,,,,,66
2014,2,Jordan Lewis,111,,,111,,,,,,,66
2014,2,Cameron Guthrie,79,,,79,,,,,,,66
2014,2,Elliot Yeo,84,,,84,,,,,,,66
2014,2,Tom Langdon,105,,,105,,,,,,,66
2014,2,Drew Petrie,24,,,24,,24,,,,1289,66
2014,2,Nick Haynes,80,,,80,,,,,,,65
2014,2,Jonathan Brown,84,,,84,,,,,,,65
2014,2,Callum Sinclair,70,,,70,,,,,,,65
2014,2,Nic Naitanui,51,,,51,,,,,,,65
2014,2,Nathan Wright,31,,,31,,31,,,,1579,65
2014,2,Mitch Grigg,82,,,82,,,,,,,65
2014,2,Ryan Lester,94,,,94,,,,,,,65
2014,2,Jarryd Blair,,,,,,,,,,,65
2014,2,Sam Shaw,34,,,34,,,,,,,64
2014,2,Reece Conca,97,,,97,,,,,,,64
2014,2,Dane Rampe,54,,,54,,,,,,,64
2014,2,Alan Toovey,20,,,20,,,,,,,64
2014,2,Harry Taylor,59,,,59,,,,,,,64
2014,2,Todd Goldstein,62,,,62,,62,,,,1289,63
2014,2,Joe Daniher,72,,,72,,72,,,,2012,63
2014,2,David Mackay,57,,,57,,,,,,,63
2014,2,Shannon Byrnes,62,,,62,,,,,,,62
2014,2,Eric Mackenzie,92,,,92,,,,,,,62
2014,2,Ty Vickery,70,,,70,,,,,,,62
2014,2,Aaron Hall,50,,,50,,,,,,,61
2014,2,Sam Day,62,,,62,,,,,,,61
2014,2,Bryce Gibbs,93,,,93,,,,,,,61
2014,2,Kyle Hardingham,86,,,86,,86,,,,2012,61
2014,2,Danny Stanley,66,,,66,,,,,,,61
2014,2,Robbie Gray,82,,,82,,,,,,,61
2014,2,Brandon Matera,70,,,70,,,,,,,61
2014,2,Daniel Merrett,33,,,33,,,,,,,60
2014,2,Kieren Jack,,,,,,,,,,,60
2014,2,Tyson Goldsack,34,,,34,,,,,,,59
2014,2,Shaun Higgins,78,,,78,,,,,,,59
2014,2,Rhys Stanley,49,,,49,,49,,,,1579,58
2014,2,Easton Wood,43,,,43,,,,,,,58
2014,2,Brent Macaffer,90,,,90,,,,,,,58
2014,2,Josh Green,93,,,93,,,,,,,58
2014,2,Tom Hawkins,33,,,33,,,,,,,57
2014,2,Luke Breust,110,,,110,,,,,,,57
2014,2,Ben Rutten,42,,,42,,,,,,,57
2014,2,Troy Chaplin,48,,,48,,,,,,,57
2014,2,Mark Baguley,85,,,85,,85,,,,2012,57
2014,2,Lin Jong,,,,,,,,,,,57
2014,2,Justin Clarke,23,,,23,,,,,,,56
2014,2,Dylan Addison,49,,,49,,,,,,,56
2014,2,Steele Sidebottom,84,,,84,,,,,,,56
2014,2,Lewis Johnston,59,,,59,,,,,,,56
2014,2,Jordan Roughead,45,,,45,,,,,,,56
2014,2,Daniel Talia,45,,,45,,,,,,,56
2014,2,Mitch Duncan,85,,,85,,,,,,,55
2014,2,Josh Caddy,85,,,85,,,,,,,55
2014,2,Sam Kerridge,88,,,88,,,,,,,54
2014,2,Mitchell Brown,31,,,31,,,,,,,54
2014,2,Taylor Hunt,52,,,52,,,,,,,54
2014,2,Daniel Wells,37,,,37,,37,,,,1289,54
2014,2,Aaron Mullett,97,,,97,,97,,,,1289,54
2014,2,Tom Jonas,34,,,34,,,,,,,54
2014,2,Michael Hurley,86,,,86,,86,,,,2012,54
2014,2,Troy Menzel,7,,,7,,,,,,,54
2014,2,Tom Curren,72,,,72,,72,,,,1579,54
2014,2,Luke Brown,82,,,82,,,,,,,54
2014,2,Levi Greenwood,,,,,,,,,,1289,54
2014,2,Jamie Macmillan,74,,,74,,74,,,,1289,54
2014,2,David Hale,85,,,85,,,,,,,54
2014,2,Brad Sheppard,,,,,,,,,,,54
2014,2,Josh Saunders,90,,,90,,90,,,,1579,53
2014,2,Danyle Pearce,98,,,98,,,,,,,53
2014,2,Beau Maister,39,,,39,,39,,,,1579,53
2014,2,Jack Frost,53,,,53,,,,,,,52
2014,2,Jeremy Howe,34,,,34,,,,,,,52
2014,2,Matthew Wright,108,,,108,,,,,,,52
2014,2,Gary Rohan,50,,,50,,,,,,,52
2014,2,Jed Adcock,59,,,59,,,,,,,52
2014,2,Jarryd Roughead,98,,,98,,,,,,,52
2014,2,Chris Mayne,55,,,55,,,,,,,51
2014,2,Jordan Lisle,,,,,,,,,,,51
2014,2,Dean Cox,108,,,108,,,,,,,51
2014,2,Matt White,76,,,76,,,,,,,51
2014,2,Jacob Townsend,,,,,,,,,,,50
2014,2,Ted Richards,56,,,56,,,,,,,50
2014,2,Heath Shaw,84,,,84,,,,,,,50
2014,2,Marco Paparone,62,,,62,,,,,,,50
2014,2,Daniel Currie,,,,,,,,,,1289,49
2014,2,David Ellard,100,,,100,,,,,,,49
2014,2,Tom McDonald,44,,,44,,,,,,,49
2014,2,Cameron Sutcliffe,74,,,74,,,,,,,48
2014,2,Jackson Trengove,49,,,49,,,,,,,48
2014,2,Kyle Cheney,30,,,30,,,,,,,48
2014,2,Jesse White,,,,,,,,,,,48
2014,2,Dom Cassisi,26,,,26,,,,,,,48
2014,2,Hayden Ballantyne,56,,,56,,,,,,,48
2014,2,Darren Glass,68,,,68,,,,,,,48
2014,2,Jake King,,,,,,,,,,,48
2014,2,Jack Hombsch,62,,,62,,,,,,,48
2014,2,Sean Lemmens,42,,,42,,,,,,,48
2014,2,Scott Selwood,113,,,113,,,,,,,48
2014,2,Tom Derickx,,,,,,,,,,,47
2014,2,Tom J Lynch,60,,,60,,,,,,,47
2014,2,Grant Birchall,103,,,103,,,,,,,47
2014,2,Mark Blicavs,34,,,34,,,,,,,47
2014,2,Cameron Pedersen,60,,,60,,,,,,,47
2014,2,Zach Tuohy,42,,,42,,,,,,,47
2014,2,Will Langford,70,,,70,,,,,,,46
2014,2,Stewart Crameri,83,,,83,,,,,,,46
2014,2,Luke McPharlin,46,,,46,,,,,,,46
2014,2,Luke Hodge,93,,,93,,,,,,,45
2014,2,Sam Frost,62,,,62,,,,,,,45
2014,2,Trent West,80,,,80,,,,,,,45
2014,2,Lachie Plowman,,,,,,,,,,,45
2014,2,Ryan Griffen,,,,,,,,,,,45
2014,2,Matthew Pavlich,84,,,84,,,,,,,44
2014,2,Charlie Dixon,21,,,21,,,,,,,44
2014,2,Jarman Impey,53,,,53,,,,,,,44
2014,2,Lachie Whitfield,78,,,78,,,,,,,44
2014,2,Ryan O'Keefe,17,,,17,,,,,,,44
2014,2,Tom Lonergan,74,,,74,,,,,,,43
2014,2,Lincoln McCarthy,46,,,46,,,,,,,43
2014,2,Jamie Bennell,45,,,45,,,,,,,43
2014,2,Rhyce Shaw,90,,,90,,,,,,,43
2014,2,Greg Broughton,94,,,94,,,,,,,43
2014,2,Tommy Sheridan,46,,,46,,,,,,,43
2014,2,Corey Enright,108,,,108,,,,,,,43
2014,2,Liam Jones,,,,,,,,,,,43
2014,2,Joel Patfull,19,,,19,,,,,,,42
2014,2,James Podsiadly,44,,,44,,,,,,,42
2014,2,John Butcher,70,,,70,,,,,,,42
2014,2,Josh Kelly,,,,,,,,,,,41
2014,2,Clay Cameron,34,,,34,,,,,,,41
2014,2,Nathan Grima,44,,,44,,44,,,,1289,41
2014,2,Simon White,,,,,,,,,,,41
2014,2,Jason Johannisen,43,,,43,,,,,,,41
2014,2,George Horlin-Smith,,,,,,,,,,,41
2014,2,Jake Stringer,38,,,38,,,,,,,40
2014,2,Viv Michie,65,,,65,,,,,,,39
2014,2,Nick Suban,,,,,,,,,,,38
2014,2,Ryan Crowley,67,,,67,,,,,,,38
2014,2,Patrick Ryder,77,,,77,,77,,,,2012,37
2014,2,Jonathan Simpkin,75,,,75,,,,,,,36
2014,2,Zach Merrett,45,,,45,,45,,,,2012,35
2014,2,Josh Hunt,95,,,95,,,,,,,34
2014,2,Angus Litherland,,,,,,,,,,,34
2014,2,Sam Rowe,,,,,,,,,,,34
2014,2,Dawson Simpson,43,,,43,,,,,,,34
2014,2,Jay Kennedy-Harris,31,,,31,,,,,,,33
2014,2,Rory Thompson,,,,,,,,,,,33
2014,2,Nathan Foley,24,,,24,,,,,,,33
2014,2,Shaun McKernan,56,,,56,,,,,,,32
2014,2,Nathan J. Brown,22,,,22,,,,,,,31
2014,2,Zac Dawson,45,,,45,,,,,,,31
2014,2,Taylor Duryea,72,,,72,,,,,,,30
2014,2,Michael Jamison,48,,,48,,,,,,,30
2014,2,Sam Dwyer,,,,,,,,,,,28
2014,2,Mitch Wallis,59,,,59,,,,,,,28
2014,2,Alipate Carlile,,,,,,,,,,,27
2014,2,Rohan Bewick,,,,,,,,,,,26
2014,2,Lindsay Thomas,87,,,87,,87,,,,1289,26
2014,2,Jake Spencer,108,,,108,,,,,,,26
2014,2,Craig Bird,75,,,75,,,,,,,26
2014,2,Taylor Adams,58,,,58,,,,,,,25
2014,2,Daniel Giansiracusa,48,,,48,,,,,,,25
2014,2,Matt Shaw,61,,,61,,,,,,,24
2014,2,Kane Lucas,,,,,,,,,,,24
2014,2,Jason Porplyzia,44,,,44,,,,,,,24
2014,2,Dylan Grimes,,,,,,,,,,,23
2014,2,Jack Hannath,34,,,34,,,,,,,23
2014,2,Jonathon Patton,73,,,73,,,,,,,21
2014,2,Dylan Roberton,71,,,71,,71,,,,1579,20
2014,2,Mitch Brown,74,,,74,,,,,,,20
2014,2,Jack Fitzpatrick,22,,,22,,,,,,,19
2014,2,Brock McLean,58,,,58,,,,,,,19
2014,2,Shane Savage,43,,,43,,43,,,,1579,19
2014,2,Steven Morris,43,,,43,,,,,,,17
2014,2,Tim O'Brien,31,,,31,,,,,,,15
2014,2,Michael Close,33,,,33,,,,,,,14
2014,2,Timmy Sumner,47,,,47,,,,,,,12
2014,2,Shannon Hurn,67,,,67,,,,,,,5
2014,3,Adam Treloar,69,,,96.5,,124,,,,1576,159
2014,3,Tom Rockliff,96,,,96,,,,,,,157
2014,3,Levi Greenwood,54,,,54,,54,,,,1589,147
2014,3,Gary Ablett,80,,,110.5,,141,,,,1495,146
2014,3,Isaac Smith,73,,,89.5,,,,,,,142
2014,3,Paul Chapman,110,,,108,,,,,,,134
2014,3,Jackson Merrett,94,,,102.5,,,,,,,131
2014,3,Jack Macrae,82,,,102,,82,,,,1450,131
2014,3,Steele Sidebottom,56,,,70,,,,,,,126
2014,3,Tom Liberatore,90,,,87,,90,,,,1450,125
2014,3,Sam Gibson,117,,,88,,117,,,,1589,124
2014,3,Luke Parker,79,,,84.5,,,,,,,121
2014,3,Sam Mitchell,68,,,68,,,,,,,121
2014,3,Dan Jackson,,,,,,,,,,,120
2014,3,Ben Cunnington,67,,,72.5,,67,,,,1589,120
2014,3,Jack Redden,131,,,109.5,,,,,,,120
2014,3,Dyson Heppell,88,,,119,,,,,,,120
2014,3,Callan Ward,110,,,110.5,,111,,,,1576,119
2014,3,Pearce Hanley,113,,,96,,,,,,,118
2014,3,Shane Mumford,132,,,121,,110,,,,1576,118
2014,3,Danyle Pearce,53,,,75.5,,,,,,,118
2014,3,Hamish Hartlett,97,,,88.5,,80,,,,1667,117
2014,3,Matthew Suckling,67,,,76,,,,,,,117
2014,3,Trent Cotchin,79,,,103,,,,,,,117
2014,3,Joel Selwood,104,,,118,,,,,,,116
2014,3,Luke Breust,57,,,83.5,,,,,,,116
2014,3,Jonathan Simpkin,36,,,55.5,,,,,,,115
2014,3,Ollie Wines,99,,,117.5,,136,,,,1667,115
2014,3,Matthew Boyd,87,,,102.5,,87,,,,1450,115
2014,3,Nick Dal Santo,105,,,89.5,,105,,,,1589,115
2014,3,Lance Franklin,73,,,62.5,,,,,,,113
2014,3,Ryan Bastinac,92,,,77,,92,,,,1589,113
2014,3,Luke Dunstan,72,,,89,,,,,,,113
2014,3,Jordan Lewis,66,,,88.5,,,,,,,112
2014,3,Bradley Hill,98,,,90.5,,,,,,,112
2014,3,Dean Cox,51,,,79.5,,108,,,,1687,112
2014,3,Heath Hocking,82,,,67.5,,,,,,,111
2014,3,Brendon Goddard,95,,,107,,,,,,,110
2014,3,Mitch Golby,67,,,65.5,,,,,,,110
2014,3,Sam Jacobs,67,,,87.5,,67,,,,1563,109
2014,3,Jamie Elliott,78,,,66,,,,,,,108
2014,3,Mathew Stokes,91,,,97.5,,,,,,,106
2014,3,Brent Stanton,121,,,104,,,,,,,106
2014,3,James Podsiadly,42,,,43,,42,,,,1563,105
2014,3,Mitch Duncan,55,,,70,,,,,,,105
2014,3,Rory Sloane,113,,,111,,113,,,,1563,105
2014,3,Tomas Bugg,74,,,72,,70,,,,1576,104
2014,3,Leigh Montagna,110,,,110,,,,,,,104
2014,3,Grant Birchall,47,,,75,,,,,,,103
2014,3,Aaron Mullett,54,,,75.5,,54,,,,1589,103
2014,3,Matt Priddis,104,,,106.5,,109,,,,1687,102
2014,3,Marc Murphy,103,,,96,,103,,,,1491,102
2014,3,Jack Darling,76,,,86,,96,,,,1687,102
2014,3,Dion Prestia,86,,,105.5,,125,,,,1495,102
2014,3,Luke McDonald,74,,,63.5,,74,,,,1589,101
2014,3,Jake Carlisle,111,,,91,,,,,,,101
2014,3,Bryce Gibbs,61,,,77,,61,,,,1491,101
2014,3,Kieren Jack,60,,,60,,,,,,,101
2014,3,Jaeger O'Meara,77,,,94.5,,112,,,,1495,100
2014,3,Mark Baguley,57,,,71,,,,,,,100
2014,3,David Swallow,89,,,101.5,,114,,,,1495,99
2014,3,Andrew Gaff,106,,,105.5,,105,,,,1687,99
2014,3,Ben McGlynn,97,,,83.5,,,,,,,99
2014,3,Stephen Coniglio,92,,,111,,130,,,,1576,99
2014,3,Lachlan Hansen,97,,,70,,97,,,,1589,99
2014,3,Liam Shiels,81,,,95,,,,,,,99
2014,3,Scott Selwood,48,,,80.5,,113,,,,1687,97
2014,3,Brent Harvey,118,,,107,,118,,,,1589,97
2014,3,Richard Douglas,102,,,102,,102,,,,1563,97
2014,3,Matthew Broadbent,68,,,53.5,,39,,,,1667,97
2014,3,Matthew Jaensch,119,,,104,,119,,,,1563,96
2014,3,Brent Moloney,106,,,84,,,,,,,96
2014,3,Jobe Watson,120,,,136.5,,,,,,,96
2014,3,Shaun Higgins,59,,,68.5,,59,,,,1450,95
2014,3,Michael Hibberd,95,,,95.5,,,,,,,95
2014,3,Farren Ray,99,,,102,,,,,,,94
2014,3,Scott Pendlebury,152,,,137,,,,,,,94
2014,3,Andrew Mackie,92,,,98,,,,,,,93
2014,3,Jimmy Bartel,71,,,85,,,,,,,93
2014,3,Curtly Hampton,76,,,62.5,,49,,,,1576,93
2014,3,Paul Puopolo,74,,,69,,,,,,,93
2014,3,Todd Goldstein,63,,,62.5,,63,,,,1589,93
2014,3,Shaun Burgoyne,123,,,105.5,,,,,,,92
2014,3,Jake Melksham,,,,,,,,,,,92
2014,3,Matthew Wright,52,,,80,,52,,,,1563,91
2014,3,Jack Newnes,95,,,89.5,,,,,,,91
2014,3,Trent McKenzie,87,,,68,,49,,,,1495,91
2014,3,Brad Ebert,127,,,113.5,,100,,,,1667,91
2014,3,Nick Malceski,75,,,74,,,,,,,90
2014,3,Dane Swan,68,,,82.5,,,,,,,90
2014,3,Reece Conca,64,,,80.5,,,,,,,90
2014,3,Cyril Rioli,82,,,82,,,,,,,90
2014,3,Sam Day,61,,,61.5,,62,,,,1495,90
2014,3,Shaun Atley,80,,,70.5,,80,,,,1589,89
2014,3,Heath Shaw,50,,,67,,84,,,,1576,89
2014,3,Leigh Adams,84,,,82.5,,84,,,,1589,89
2014,3,Devon Smith,109,,,84,,59,,,,1576,89
2014,3,Matthew Pavlich,44,,,64,,,,,,,88
2014,3,Jack Gunston,71,,,81.5,,,,,,,88
2014,3,Travis Boak,67,,,73,,79,,,,1667,88
2014,3,Ben Griffiths,71,,,72,,,,,,,88
2014,3,Matt Jones,74,,,72,,,,,,,88
2014,3,Kade Simpson,96,,,90,,96,,,,1491,88
2014,3,Jarrod Harbrow,70,,,85,,100,,,,1495,88
2014,3,Nick Maxwell,93,,,73.5,,,,,,,88
2014,3,Jack Riewoldt,68,,,59,,,,,,,88
2014,3,Justin Westhoff,75,,,94,,113,,,,1667,87
2014,3,David Hale,54,,,69.5,,,,,,,87
2014,3,Taylor Duryea,30,,,51,,,,,,,87
2014,3,Jarryd Roughead,52,,,75,,,,,,,87
2014,3,Dayne Beams,113,,,117.5,,,,,,,87
2014,3,Adam Cooney,116,,,106,,116,,,,1450,86
2014,3,Josh Jenkins,,,,,,,,,,1563,86
2014,3,Clinton Young,74,,,75,,,,,,,86
2014,3,Stephen Hill,88,,,82,,,,,,,86
2014,3,James Kelly,103,,,101.5,,,,,,,86
2014,3,Dale Thomas,81,,,73,,81,,,,1491,86
2014,3,Aaron Sandilands,104,,,107,,,,,,,86
2014,3,Toby Greene,86,,,85.5,,85,,,,1576,85
2014,3,Luke Shuey,122,,,91,,60,,,,1687,85
2014,3,Clinton Jones,92,,,116.5,,,,,,,84
2014,3,Nick Riewoldt,148,,,136.5,,,,,,,84
2014,3,Matt de Boer,79,,,87,,,,,,,84
2014,3,Josh Gibson,81,,,61,,,,,,,84
2014,3,Cameron Guthrie,66,,,72.5,,,,,,,84
2014,3,Lachie Hunter,68,,,85.5,,68,,,,1450,84
2014,3,Michael Rischitelli,88,,,91,,94,,,,1495,83
2014,3,David Myers,99,,,101,,,,,,,83
2014,3,Josh P. Kennedy,99,,,91,,,,,,,83
2014,3,Daniel Wells,54,,,45.5,,54,,,,1589,83
2014,3,Jordan Lisle,51,,,51,,,,,,,83
2014,3,Jarrad McVeigh,89,,,86,,,,,,,83
2014,3,Patrick Dangerfield,80,,,74,,80,,,,1563,83
2014,3,Stewart Crameri,46,,,64.5,,46,,,,1450,83
2014,3,David Mundy,123,,,111,,,,,,,82
2014,3,Luke Ball,75,,,99.5,,,,,,,82
2014,3,Brad McKenzie,75,,,66.5,,75,,,,1589,81
2014,3,Andrew Walker,62,,,62,,,,,,1491,81
2014,3,Jesse White,48,,,48,,,,,,,81
2014,3,David Zaharakis,91,,,95.5,,,,,,,81
2014,3,Cale Hooker,98,,,111.5,,,,,,,81
2014,3,Jeremy Howe,52,,,43,,,,,,,81
2014,3,Liam Picken,77,,,79.5,,77,,,,1450,80
2014,3,Dan Hannebery,93,,,79.5,,,,,,,80
2014,3,Robert Murphy,78,,,86,,78,,,,1450,80
2014,3,Michael Hurley,54,,,70,,,,,,,79
2014,3,Lenny Hayes,79,,,79,,,,,,,79
2014,3,Mitch Robinson,86,,,77.5,,86,,,,1491,79
2014,3,Trent West,45,,,62.5,,,,,,,79
2014,3,Rory Laird,,,,,,,,,,1563,77
2014,3,Brad Sheppard,54,,,54,,,,,,1687,77
2014,3,Matt Rosa,105,,,113.5,,122,,,,1687,77
2014,3,Mike Pyke,98,,,91,,,,,,,77
2014,3,Heritier Lumumba,87,,,85.5,,,,,,,77
2014,3,Hamish McIntosh,73,,,67,,,,,,,77
2014,3,Will Minson,98,,,76,,98,,,,1450,77
2014,3,Andrew Carrazzo,,,,,,,,,,1491,76
2014,3,Alex Fasolo,,,,,,,,,,,76
2014,3,Heath Grundy,67,,,62.5,,,,,,,76
2014,3,Xavier Ellis,90,,,73,,56,,,,1687,76
2014,3,George Horlin-Smith,41,,,41,,,,,,,76
2014,3,Dustin Martin,89,,,94.5,,,,,,,76
2014,3,Angus Monfries,94,,,93,,92,,,,1667,76
2014,3,James Frawley,124,,,100.5,,,,,,,75
2014,3,Harry Taylor,64,,,61.5,,,,,,,75
2014,3,Tom J Lynch,47,,,53.5,,60,,,,1495,75
2014,3,Liam Jones,43,,,43,,43,,,,1450,75
2014,3,Tom Hawkins,57,,,45,,,,,,,74
2014,3,Nathan Grima,41,,,42.5,,41,,,,1589,74
2014,3,Kade Kolodjashnij,72,,,72,,,,,,1495,74
2014,3,Rhys Stanley,58,,,53.5,,,,,,,74
2014,3,Jack Watts,84,,,85,,,,,,,74
2014,3,David Armitage,109,,,85,,,,,,,74
2014,3,Josh Kelly,41,,,41,,,,,,1576,73
2014,3,Kane Cornes,136,,,132,,128,,,,1667,73
2014,3,Dom Cassisi,48,,,37,,26,,,,1667,73
2014,3,Sam Rowe,34,,,34,,34,,,,1491,73
2014,3,Chad Wingard,102,,,101,,100,,,,1667,73
2014,3,Nathan Jones,129,,,138,,,,,,,73
2014,3,Troy Chaplin,57,,,52.5,,,,,,,73
2014,3,Josh J Kennedy,105,,,76.5,,48,,,,1687,72
2014,3,Nathan Wright,65,,,48,,,,,,,72
2014,3,Tom Langdon,66,,,85.5,,,,,,,72
2014,3,Chris Masten,111,,,89,,67,,,,1687,72
2014,3,Tyson Goldsack,59,,,46.5,,,,,,,72
2014,3,Dustin Fletcher,96,,,82,,,,,,,72
2014,3,Michael Johnson,85,,,86,,,,,,,71
2014,3,Marco Paparone,50,,,56,,,,,,,71
2014,3,Joe Daniher,63,,,67.5,,,,,,,71
2014,3,Darren Glass,48,,,58,,68,,,,1687,71
2014,3,Ben Howlett,72,,,89.5,,,,,,,70
2014,3,Robbie Gray,61,,,71.5,,82,,,,1667,70
2014,3,Brent Reilly,71,,,71,,71,,,,1563,70
2014,3,Daniel Cross,125,,,105,,,,,,,70
2014,3,Bernie Vince,111,,,114.5,,,,,,,70
2014,3,Matthew Crouch,,,,,,,,,,1563,69
2014,3,Jarryd Blair,65,,,65,,,,,,,69
2014,3,Lewis Jetta,104,,,81.5,,,,,,,69
2014,3,Steve Johnson,153,,,137,,,,,,,69
2014,3,Troy Menzel,54,,,30.5,,54,,,,1491,68
2014,3,Tom Scully,89,,,84,,79,,,,1576,68
2014,3,Jed Adcock,52,,,55.5,,,,,,,68
2014,3,Danny Stanley,61,,,63.5,,66,,,,1495,68
2014,3,Brodie Smith,123,,,92.5,,123,,,,1563,67
2014,3,Ricky Petterd,88,,,84.5,,,,,,,67
2014,3,Steven May,80,,,73,,66,,,,1495,67
2014,3,Orren Stephenson,,,,,,,,,,,67
2014,3,Tom Nicholls,73,,,61,,49,,,,1495,67
2014,3,Ed Curnow,117,,,105.5,,117,,,,1491,66
2014,3,Jack Grimes,75,,,77.5,,,,,,,66
2014,3,Bachar Houli,81,,,77,,,,,,,66
2014,3,Luke McPharlin,46,,,46,,,,,,,65
2014,3,Kyle Hardingham,61,,,73.5,,,,,,,65
2014,3,Jarryn Geary,70,,,63,,,,,,,65
2014,3,Lynden Dunn,72,,,76,,,,,,,65
2014,3,Jackson Sheringham,,,,,,,,,,,65
2014,3,Nick Smith,69,,,66,,,,,,,65
2014,3,Jack Hombsch,48,,,55,,62,,,,1667,65
2014,3,Matthew Thomas,107,,,107.5,,,,,,,65
2014,3,Michael Evans,,,,,,,,,,,64
2014,3,Jason Winderlich,,,,,,,,,,,64
